pert_iname,inchi_key,canonical_smiles,pubchem_cid
SCH-442416,AEULVFLPCJOBCE-UHFFFAOYSA-N,COc1ccc(CCCn2ncc3c4nc(nn4c(N)nc23)c5ccco5)cc1,10668061
potassium-canrenoate,PBKZPPIHUVSDNM-WNHSNXHDSA-N,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(O)CCC(O)=O,-666
nizatidine,SGXXNSQHWDMGGP-WDZFZDKYSA-N,CN\C(NCCSCc1csc(CN(C)C)n1)=C\[N+]([O-])=O,5353831
XMD-1185H,VIJIVCXRKDRGGA-UHFFFAOYSA-N,COc1cc(ccc1Nc1ncc2N(C(C)C)C(=O)CCN(C3CCCC3)c2n1)C(=O)NC1CCN(C)CC1,42628535
phenazone,VEQOALNAAJBPNY-UHFFFAOYSA-N,Cc1cc(=O)n(-c2ccccc2)n1C,-666
AG-490,TUCIOBMMDDOEMM-RIYZIHGNSA-N,Oc1ccc(cc1O)\C=C(/C#N)C(=O)NCc1ccccc1,-666
tetradecylthioacetic-acid,IPBCWPPBAWQYOO-UHFFFAOYSA-N,CCCCCCCCCCCCCCSCC(O)=O,114924
dexamethasone,AKUJBENLRBOFTD-RPRRAYFGSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C,-666
flavoxate,SPIUTQOUKAMGCX-UHFFFAOYSA-N,Cc1c(oc2c(cccc2c1=O)C(=O)OCCN1CCCCC1)-c1ccccc1,3354
EMD-386088,BPPGPYJBCVXILI-UHFFFAOYSA-N,Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1,-666
evoxine,FGANMDNHTVJAHL-CYBMUJFWSA-N,COc1c(OC[C@@H](O)C(C)(C)O)ccc2c(OC)c3ccoc3nc12,673465
NBQX,UQNAFPHGVPVTAL-UHFFFAOYSA-N,NS(=O)(=O)c1cccc2c3nc(O)c(O)nc3cc([N+](=O)[O-])c12,-666
podophyllotoxin,YJGVMLPVUAXIQN-XVVDYKMHSA-N,COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12,10607
tyrphostin-51,JKNOYWVMHPMBEL-UNXLUWIOSA-N,NC(=C(C#N)C#N)/C(=C/c1cc(O)c(O)c(O)c1)/C#N,5328807
OBAA,ZBESASFHIWDSCJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCc1ccc(cc1)C(=O)C=CC(=O)O,5353842
YM-298198,VWOMTTIMBHBPBI-UHFFFAOYSA-N,Cc1c(sc2nc3ccc(N)cc3n12)C(=O)NC1CCCCC1,-666
febuxostat,BQSJTQLCZDPROO-UHFFFAOYSA-N,CC(C)COc1ccc(cc1C#N)-c1nc(C)c(s1)C(O)=O,134018
BRD-K48576794,DXJICGSIRAJIDN-UHFFFAOYSA-N,Cc1cc(NC(=O)CCl)no1,566661
NU-1025,YJDAOHJWLUNFLX-UHFFFAOYSA-N,Cc1nc2c(O)cccc2c(=O)[nH]1,63306
iloperidone,XMXHEBAFVSFQEX-UHFFFAOYSA-N,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,71360
icilin,RCEFMOGVOYEGJN-UHFFFAOYSA-N,Oc1ccccc1N1CC=C(NC1=O)c1cccc(c1)[N+]([O-])=O,-666
danazol,POZRVZJJTULAOH-LHZXLZLDSA-N,C[C@@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]2CC[C@@]1(O)C#C,-666
securinine,SWZMSZQQJRKFBP-WZRBSPASSA-N,O=C1O[C@@]23C[C@@H](C=CC2=C1)N1CCCC[C@H]31,442872
prazosin,IENZQIKPVFGBNW-UHFFFAOYSA-N,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4ccco4,68546
EMF-sumo1-7,IMAHIZOAEFWBHO-UHFFFAOYSA-N,Fc1cc(F)c(c(F)c1Cl)S(=O)(=O)NNC(=O)C2(CC3CC4CC(C3)C2)C4,3550807
THZ-2-98-01,YYVIVPUDXXGAKS-WUXMJOGZSA-N,CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1cccc(Nc2nccc(n2)-c2cccnc2)c1,73707613
PIK-75,QTHCAAFKVUWAFI-DJKKODMXSA-N,CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,10275789
BRD-K49403449,OFLMBTVBZWBGTQ-LDADJPATSA-N,CC(=O)Nc1ccc(/C=N/NC(=O)CC2CCCCC2)cc1,9555025
immethridine,DFVSGZHJSIEEQQ-UHFFFAOYSA-N,C(c1cnc[nH]1)c1ccncc1,-666
flunisolide,XSFJVAJPIHIPKU-QYOXGAPUSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,82153
tyrphostin-AG-18,VTJXFTPMFYAJJU-UHFFFAOYSA-N,Oc1ccc(C=C(C#N)C#N)cc1O,-666
BX-912,DMMILYKXNCVKOJ-UHFFFAOYSA-N,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1,11754511
TTNPB,FOIVPCKZDPCJJY-JQIJEIRASA-N,C\C(=C/c1ccc(cc1)C(O)=O)c1ccc2c(c1)C(C)(C)CCC2(C)C,5289501
phenazone,SKVPTPMWXJSBTF-UHFFFAOYSA-N,Cc1c(O)c(=O)n(-c2ccccc2)n1C,98889
benazepril,XPCFTKFZXHTYIP-PMACEKPBSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O,5362123
PD-0325901,SUDAHWBOROXANE-SECBINFHSA-N,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,9826528
gavestinel,WZBNEZWCNKUOSM-VOTSOKGWSA-N,OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1C=CC(=O)Nc3ccccc3,6450546
GR-113808,MOZPSIXKYJUTKI-UHFFFAOYSA-N,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc12,-666
RS-67506,UATDVRSFFGFTAI-UHFFFAOYSA-N,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1,133076
sildenafil,BNRNXUUZRGQAQC-UHFFFAOYSA-N,CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,5212
GBR-12935,RAQPOZGWANIDQT-UHFFFAOYSA-N,C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1,3456
NVP-TAE684,QQWUGDVOUVUTOY-UHFFFAOYSA-N,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1,16038120
canertinib,OMZCMEYTWSXEPZ-UHFFFAOYSA-N,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,156414
WH-4023,NBTNHSGBRGTFJS-UHFFFAOYSA-N,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(cc3)N3CCN(C)CC3)n2)c(OC)c1,11844351
UCL-2077,PQFNWDHABGBCHB-UHFFFAOYSA-N,C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccnc1,24868317
XMD-892,QAPAJIZPZGWAND-UHFFFAOYSA-N,CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCC(O)CC1,46843772
fenofibrate,YMTINGFKWWXKFG-UHFFFAOYSA-N,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,3339
meclofenamic-acid,SBDNJUWAMKYJOX-UHFFFAOYSA-N,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,23663959
clomethiazole,PCLITLDOTJTVDJ-UHFFFAOYSA-N,Cc1ncsc1CCCl,-666
epicatechin-gallate-(-),LSHVYAFMTMFKBA-TZIWHRDSSA-N,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1ccc(O)c(O)c1,-666
flupirtine,JUUFBMODXQKSTD-UHFFFAOYSA-N,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,25162978
sulfafurazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,5344
tramadol,TVYLLZQTGLZFBW-GOEBONIOSA-N,COc1cccc(c1)[C@]1(O)CCCC[C@H]1CN(C)C,667511
chlorpromazine,QZUVYCFQTWCVBQ-UHFFFAOYSA-N,NCCCCNCCCN1c2ccccc2Sc2ccc(Cl)cc12,15491403
estropipate,JKKFKPJIXZFSSB-CBZIJGRNSA-N,C[C@@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]2CCC1=O,-666
aloisine,WVMANZPBOBRWCB-UHFFFAOYSA-N,CCCCc1c([nH]c2nccnc12)c3ccc(OC)cc3,-666
SA-792709,FOUVTBKPJRMLPE-UHFFFAOYSA-N,CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)C=Cc2ccc(cc2)C(=O)O,-666
palbociclib,AHJRHEGDXFFMBM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O,5330286
fenbendazole,HDDSHPAODJUKPD-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,3334
toremifene,XFCLJVABOIYOMF-QPLCGJKRSA-N,CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,-666
mitomycin-c,NWIBSHFKIJFRCO-CDOIZDJWSA-N,CO[C@@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,15560563
ritodrine,IOVGROKTTNBUGK-SJCJKPOMSA-N,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c2ccc(O)cc2,-666
ilomastat,NITYDPDXAAFEIT-DYVFJYSZSA-N,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,-666
erythromycin-ethylsuccinate,NSYZCCDSJNWWJL-YXOIYICCSA-N,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,-666
alfadolone-acetate,QRJOQYLXZPQQMX-FWROMSNXSA-N,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,-666
temefos,WWJZWCUNLNYYAU-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,5392
oxindole-I,SEZFNTZQMWJIAI-FLIBITNWSA-N,O=C/1Nc2ccccc2\C1=C\c3ccc[nH]3,5908088
iodophenpropit,UBHYDQAARZKHEZ-UHFFFAOYSA-N,Ic1ccc(CCNC(=N)SCCCc2c[nH]cn2)cc1,3035746
BRD-K51998148,-666,-666,-666
deoxyrhapontin,MFMQRDLLSRLUJY-YMQHIKHWSA-N,COc1ccc(C=Cc2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1,5316606
oxibendazole,RAOCRURYZCVHMG-UHFFFAOYSA-N,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,-666
ICI-63197,UQDVRVNMIJAGRK-UHFFFAOYSA-N,CCCn1c2nc(N)nn2cc(C)c1=O,-666
GR-159897,BANYJBHWTOJQDU-GDLZYMKVSA-N,COC1(C[S@@](=O)c2ccccc2)CCN(CCc2c[nH]c3ccc(F)cc23)CC1,3570748
amperozide,NNAIYOXJNVGUOM-UHFFFAOYSA-N,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-666
penitrem-a,UQZQZNKGIUPTGP-DNOATVEHSA-N,C[C@]12[C@@H](CC[C@@]3(O)[C@@]45O[C@@H]4[C@@H](O)[C@H](O[C@H]5CC[C@]13C)C(O)=O)[C@@H]1OC(C)(C)[C@H]3C[C@@H]4C(=C)Cc5c(Cl)cc6[nH]c2c1c6c5[C@]34O,16759989
alprostadil,GMVPRGQOIOIIMI-DWKJAMRDSA-N,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,-666
STO-609,MYKOWOGZBMOVBJ-UHFFFAOYSA-N,OC(=O)c1ccc2c3nc4ccccc4n3c(=O)c5cccc1c52,3467590
lidocaine,NNJVILVZKWQKPM-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C,3676
XMD-1527,VYWMWKFIDRIEPP-UHFFFAOYSA-N,COc1cc(ccc1Nc1nc(N)c(s1)C(=O)c1ccc(NC(=O)C=C)cc1)N1CCN(C)CC1,73707532
PCO-400,WJBHHTPFTVKZCV-CVEARBPZSA-N,CC1(C)Oc2ccc(cc2[C@@H](OC2=CC(=O)CC2)[C@@H]1O)C#N,129348
TAK-715,HEKAIDKUDLCBRU-UHFFFAOYSA-N,CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,9952773
aprepitant,NLYKDVVWGQZEED-OITMNORJSA-N,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,6918365
WHI-P154,CBIAKDAYHRWZCU-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,23863723
GDC-0941,LHNIIDJUOCFXAP-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,17755052
rescinnamine,SZLZWPPUNLXJEA-QEGASFHISA-N,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)/C=C/c6cc(OC)c(OC)c(OC)c6,5280954
clomipramine,GDLIGKIOYRNHDA-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12,-666
ozagrel,SHZKQBHERIJWAO-AATRIKPKSA-N,OC(=O)\C=C\c1ccc(Cn2ccnc2)cc1,-666
trimetozine,XWVOEFLBOSSYGM-UHFFFAOYSA-N,COc1cc(cc(OC)c1OC)C(=O)N1CCOCC1,-666
SYK-inhibitor,JWQOJVOKBAAAAR-UHFFFAOYSA-N,COc1ccc(cc1OC)-c1cc2nccn2c(Nc2ncccc2C(N)=O)n1,10200390
vinpocetine,DDNCQMVWWZOMLN-IRLDBZIGSA-N,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c([C@H]23)n1c1ccccc41,443955
arctigenin,NQWVSMVXKMHKTF-JKSUJKDBSA-N,COc1cc(C[C@@H]2[C@@H](Cc3ccc(OC)c(OC)c3)COC2=O)ccc1O,-666
aurora-a-inhibitor-i,AKSIZPIFQAYJGF-UHFFFAOYSA-N,CCN1CCN(CC1)C(=O)Cc1ccc(Nc2ncc(F)c(Nc3ccc(cc3)C(=O)Nc3ccccc3Cl)n2)cc1,44139710
carbofuran,DUEPRVBVGDRKAG-UHFFFAOYSA-N,CNC(=O)Oc1cccc2CC(C)(C)Oc21,-666
amitriptyline,KRMDCWKBEZIMAB-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2CCc2ccccc12,-666
triamcinolone,YNDXUCZADRHECN-JNQJZLCISA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,6436
risperidone,RAPZEAPATHNIPO-UHFFFAOYSA-N,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,5073
MMPX,NBLBCGUCPBXKOV-UHFFFAOYSA-N,COCc1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1,155806
ruxolitinib,HFNKQEVNSGCOJV-OAHLLOKOSA-N,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,25126798
fluphenazine,WHVNGICQKYBDDP-UHFFFAOYSA-N,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCCl)CC4)c2c1,9550045
cirazoline,YAORIDZYZDUZCM-UHFFFAOYSA-N,C(Oc1ccccc1C1CC1)C1=NCCN1,-666
dorsomorphin,XHBVYDAKJHETMP-UHFFFAOYSA-N,C(CN1CCCCC1)Oc2ccc(cc2)c3cnc4c(cnn4c3)c5ccncc5,-666
zolmitriptan,ULSDMUVEXKOYBU-ZDUSSCGKSA-N,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,60857
doxepin,ODQWQRRAPPTVAG-GZTJUZNOSA-N,CN(C)CC/C=C/1\c2ccccc2COc3ccccc13,-666
BAY-36-7620,CVIRWLJKDBYYOG-MJGOQNOKSA-N,C=C1C[C@@H]2COC(=O)[C@]2(Cc3ccc4ccccc4c3)C1,-666
nTZDpa,VUPOTURDKDMIGQ-UHFFFAOYSA-N,OC(=O)c1n(Cc2ccc(Cl)cc2)c2ccc(Cl)cc2c1Sc1ccccc1,9954280
endecaphyllin-x,JMPKPWBLQUWFHQ-LUAGPVBASA-N,O[C@@H]1O[C@H](COC(=O)CC[N+](=O)[O-])[C@@H](OC(=O)CC[N+](=O)[O-])[C@H](OC(=O)CC[N+](=O)[O-])[C@H]1OC(=O)CC[N+](=O)[O-],-666
dosulepin,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,-666
glycocholic-acid,RFDAIACWWDREDC-RGWSMLPJSA-N,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-666
trioxsalen,FMHHVULEAZTJMA-UHFFFAOYSA-N,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,5585
thiothixene,NIOGWJDNUIUWFG-WSVATBPTSA-N,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN3CCNCC3)c2c1,6444849
dienestrol,NFDFQCUYFHCNBW-UHFFFAOYSA-N,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,667476
digoxigenin,SHIBSTMRCDJXLN-RMLBRMQSSA-N,C[C@@]12[C@H](CC[C@]1(O)[C@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1,73707458
fluphenazine,PLDUPXSUYLZYBN-UHFFFAOYSA-N,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,-666
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,-666
mirin,YBHQCJILTOVLHD-YVMONPNESA-N,NC1=NC(=O)\C(S1)=C\c1ccc(O)cc1,1206243
AM-404,IJBZOOZRAXHERC-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1,6604822
spiperone,DKGZKTPJOSAWFA-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,-666
BRD-K55630727,CQHMDEUCEOJCOL-UHFFFAOYSA-N,CN(C)c1nc(N)nc(CSc2nnnn2c3ccc(Cl)cc3)n1,17564913
orantinib,NHFDRBXTEDBWCZ-ZROIWOOFSA-N,Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,5329099
antimycin-a,ZVYMCLIDNNTNCL-GFRRLMGDSA-N,CCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O,5702199
EI-273,NEBCAMAQXZIVRE-UHFFFAOYSA-N,COCc1cc(O)c(O)c(O)c1c2c(O)c(O)c(O)cc2COC,3568
vemurafenib,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F,42611257
medrysone,GZENKSODFLBBHQ-XVDJYXIYSA-N,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14,247839
ambroxol,JBDGDEWWOUBZPM-XYPYZODXSA-N,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,-666
QX-314,PYEBKOFMWAMBFV-UHFFFAOYSA-O,CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C,9884487
metergoline,WZHJKEUHNJHDLS-QTGUNEKASA-N,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2[C@H]1Cc1cn(C)c3cccc2c13,28693
guanabenz,WDZVGELJXXEGPV-PQMHYQBVSA-N,NC(=N)N\N=C/c1c(Cl)cccc1Cl,-666
dacinostat,BWDQBBCUWLSASG-MDZDMXLPSA-N,OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(\C=C\C(=O)NO)cc1,6445533
tripelennamine,UFLGIAIHIAPJJC-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1,9066
sertraline,VGKDLMBJGBXTGI-PXAZEXFGSA-N,CN[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc12,6093397
crotamiton,DNTGGZPQPQTDQF-XBXARRHUSA-N,CCN(C(=O)\C=C\C)c1ccccc1C,-666
PRE-084,RQHKZUBCUZVZEF-UHFFFAOYSA-N,O=C(OCCN1CCOCC1)C1(CCCCC1)c1ccccc1,-666
enalapril,GBXSMTUPTTWBMN-XIRDDKMYSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,-666
pentoxifylline,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O,4740
pentylenetetrazol,CWRVKFFCRWGWCS-UHFFFAOYSA-N,C1CCc2nnnn2CC1,5917
tyrphostin-AG-1295,FQNCLVJEQCJWSU-UHFFFAOYSA-N,Cc1cc2ncc(nc2cc1C)c3ccccc3,2048
equilin,WKRLQDKEXYKHJB-LESCRADOSA-N,C[C@]12CC[C@@H]3C(=CCc4cc(O)ccc34)[C@H]1CCC2=O,73707480
dopamine,NZKRYJGNYPYXJZ-UHFFFAOYSA-N,NCCc1ccc(O)c(OS(O)(=O)=O)c1,122136
SPB02137,ULSMZGGENQYXHL-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)NNC(=O)c2csc(n2)c3cccs3,2743956
AZD-6482,IRTDIKMSKMREGO-OAHLLOKOSA-N,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1,44137675
cyclopamine,QASFUMOKHFSJGL-LAFRSMQTSA-N,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@@]31CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C,442972
oxybenzone,DXGLGDHPHMLXJC-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccccc2)c(O)c1,4632
SU-11274,FPYJSJDOHRDAMT-XQNSMLJCSA-N,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C\c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1,52911310
cisapride,DCSUBABJRXZOMT-RBBKRZOGSA-N,CO[C@@H]1CN(CCCOc2ccc(F)cc2)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC,-666
naproxen,CMWTZPSULFXXJA-VIFPVBQESA-N,COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O,23681059
gabexate,YKGYIDJEEQRWQH-UHFFFAOYSA-N,CCOC(=O)c1ccc(OC(=O)CCCCCNC(N)=N)cc1,3447
tyrphostin-AG-879,XRZYELWZLNAXGE-KPKJPENVSA-N,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)\C=C(/C#N)C(N)=S,-666
ubenimex,VGGGPCQERPFHOB-RDBSUJKOSA-N,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O,-666
quinidine,LOUPRKONTZGTKE-LHHVKLHASA-N,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1,441074
YM-298198,KCBXOMYXOBVLED-UHFFFAOYSA-N,CN(C1CCCCC1)C(=O)c1sc2nc3ccc(N)cc3n2c1C,9819432
finasteride,DBEPLOCGEIEOCV-CSSSSBCVSA-N,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@@H]3CC[C@]12C,11865433
MDL-29951,KNBSYZNKEAWABY-UHFFFAOYSA-N,OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(=O)O,-666
calycanthine,XSYCDVWYEVUDKQ-GXRSIYKFSA-N,CN1CC[C@]23[C@@H]4Nc5ccccc5[C@]3(CCN4C)[C@@H]1Nc6ccccc62,-666
digitoxin,WDJUZGPOPHTGOT-DTLXFLGHSA-N,C[C@H]1O[C@@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@@H](O[C@H]2[C@@H](O)C[C@@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,73707526
BRD-K59939374,PEUKOTPXCYQHOA-GLBCCIBASA-N,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O,44503125
BRD-K59946561,NYPYHUZRZVSYKL-ZETCQYMHSA-N,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,9305
irbesartan,YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,-666
N-methyllidocaine-iodide,HFRFLLYLVAKRMZ-UHFFFAOYSA-O,CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,168868
z-prolyl-prolinal,ORZXYSPOAVJYRU-HOTGVXAUSA-N,O=C[C@@H]1CCCN1C(=O)[C@@H]2CCCN2C(=O)OCc3ccccc3,122623
tyrphostin-AG-99,USOXQZNJFMKTKJ-XVNBXDOJSA-N,NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,5328768
